o0,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,o31,o32,o33,o34,o35,o36,o37,o38,o39,o40,o41,o42,o43,o44,o45,o46,o47,o48,o49,o50,o51,o52,o53,o54,o55,o56,o57,o58,o59,o60,o61,o62,o63,o64,o65,o66,o67,o68,o69,o70,o71,o72,o73,o74,o75,o76,o77,o78,o79,o80,o81,o82,o83,o84,o85,o86,o87,o88,o89,o90,o91,o92,o93,o94,o95,o96,o97,o98,o99,o100,o101,o102,o103,o104,o105,o106,o107,o108,o109,o110,o111,o112,o113,o114,o115,o116,o117,o118,o119,o120,o121,o122,o123,o124,o125,o126,o127,o128,o129,o130,o131,o132,o133,o134,o135,o136,o137,o138,o139,o140,o141,o142,o143,o144,o145,o146,o147,o148,o149,o150,o151,o152,o153,o154,o155,o156,o157,o158,o159,o160,o161,o162,o163,o164,o165,o166,o167,o168,o169,o170,o171,o172,o173,o174,o175,o176,o177,o178,o179,o180,o181,o182,o183,o184,o185,o186,o187,o188,o189,o190,o191,o192,o193,o194,o195,o196,o197,o198,o199,o200,o201,o202,o203,o204,o205,o206,o207,o208,o209,o210,o211,o212,o213,o214,o215,o216,o217,o218,o219,o220,o221,o222,o223,o224,o225,o226,o227,o228,o229,o230,o231,o232,o233,o234,o235,o236,o237,o238,o239,o240,o241,o242,o243,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15
6.23641172e-05,-0.00029363262,0.00293358066,-0.0121611869,0.00911221374,-0.999884546,0,0,0,-0.0820202753,0.0778811574,-0.0544316173,0.0673242137,0.0882630944,-0.0489735007,0.0323470682,-0.0946181417,0.0493296981,-0.0144186467,-0.092912972,0.0475491881,0,0,0,0,-0.000135003342,-0.00171147462,-0.00136763591,4.0732134e-06,-0.00191778655,-0.000412313559,-0.000137165902,0.000194038919,0.00187306979,-8.94270415e-05,0.00202552206,0.00217615953,0.0177934244,0.00343518681,-0.00697860215,-0.0123311281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628853813,-0.073593758,-0.0708611384,-0.0725405663,-0.0431208052,-0.0424086936,-0.041696582,-0.0409844667,-0.0402723551,-0.0395602435,-0.0388481282,-0.0381360166,-0.0730841979,-0.0871389508,-0.0942577422,-0.0971283466,-0.0948564485,-0.0543455593,-0.0635768846,-0.0774791539,-0.0691903308,-0.0643617585,-0.0685027614,-0.0726437718,-0.0767847821,-0.0809257925,-0.0850668028,-0.0892078131,-0.0933488235,-0.0867191926,-0.0851084813,-0.0910026059,-0.0899692625,-0.0925870761,-0.0561063401,-0.0514259003,-0.0587279685,-0.0681475326,-0.0909392759,-0.0909392759,-0.231100976,-0.197849095,-0.164597213,-0.131345347,-0.098093465,-0.0974884555,-0.0974884555,-0.0851437747,-0.087420091,-0.0830446854,-0.0966819674,-0.0627271459,-0.0448738225,-0.0614694245,-0.0703601986,-0.0539887957,-0.348150462,-0.348150462,-0.285636216,-0.223121971,-0.16060771,-0.098093465,-0.0880441666,-0.0983818099,-0.0874117687,-0.0856881142,-0.0971177295,-0.0950214267,-0.0497536547,-0.0684053004,-0.0603518486,-0.0778831467,-0.0589408204,-0.056930799,-0.0486097373,-0.0583570451,-0.0681043565,-0.0778516605,-0.087598972,-0.0698388442,-0.0933847278,-0.114627801,-0.132512897,-0.12088237,-0.119007476,-0.0453965478,-0.0499151312,-0.0498255156,-0.0617329255,-0.0610092171,-0.0486097373,-0.0474030115,-0.0540253483,-0.0606476814,-0.0672700182,-0.073892355,-0.0790787339,-0.111461364,-0.103145055,-0.108676776,-0.118365809,-0.109799258,-0.0475152843,-0.0405430682,-0.0535937883,-0.0592894293,-0.0545169525,-0.0545169525,-0.119995221,-0.111756079,-0.103516944,-0.0952778012,-0.087038666,-0.0787995309,-0.0716753528,-0.106061645,-0.0802615434,-0.0871799812,-0.102379777,-0.0592976175,-0.0441598184,-0.058666084,-0.0854071453,-0.0724147484,-0.119995221,-0.119995221,-0.110138677,-0.10028214,-0.0904256031,-0.0805690661,-0.0805690661,-0.0882099494,-0.084111765,-0.0772695988,-0.0851362571,-0.104415618,-0.0530058928,-0.050377164,-0.0590482131,-0.0741753876,-0.0568679385,-0.0723525211,-0.119995221,-0.112205602,-0.104415983,-0.0966263637,-0.0888367444,-0.0810471252,-0.0955546498,-0.0988153666,-0.0860452652,-0.0929778144,-0.104244456,-0.0426998697,-0.0541979186,-0.0612495244,-0.0511443131,-0.0511443131,-0.0577391684,-0.06433402,-0.0709288791,-0.0775237307,-0.0841185898,-0.0907134414,-0.097308293,-0.097308293,-0.0955546498,-0.11086829,-0.0937659815,-0.0935493559,-0.047675889,-0.0525779016,-0.06057344,-0.06057344,-0.0456159674,-0.0518012382,-0.0579865091,-0.0641717836,-0.0703570545,-0.0765423253,-0.0827275962,-0.088912867,-0.0950981379,-0.101283409,-0.0977315679,-0.0898528919,-0.0950998738,0.872839391,-0.125405252,-0.281412542,-0.326064587,-0.357325137,-0.332846314,0.342969358,0.354056656,0.312969744,-0.198135629,-0.00242965296,0.229003593,0.016902443,0.199588388,-0.0806129277,-0.585823476
0.0585841276,-0.0340278596,0.00974453799,-0.0124162473,0.00851035491,-0.999886692,0,0,0,-0.0652424023,0.0679035783,-0.0456318259,0.0610445067,0.0746696591,-0.0401737094,0.0311486572,-0.0820448995,0.0399340987,-0.00907711685,-0.085784018,0.040899694,0,0,0,0,0.0444868952,-0.0249632988,0.0479169413,0.000934698735,-0.0355535448,0.0490884259,0.000464587793,0.0368179791,-0.0582814626,0.0216968674,0.0281407665,-0.0341348313,0.0466941558,0.0930371583,-0.0745323673,-0.106269673,0.872839391,-0.125405252,-0.281412542,-0.326064587,-0.357325137,-0.332846314,0.342969358,0.354056656,0.312969744,-0.198135629,-0.00242965296,0.229003593,0.016902443,0.199588388,-0.0806129277,-0.585823476,-0.0664235651,-0.0771319345,-0.0811805129,-0.0760787427,-0.0466589853,-0.0459468737,-0.0452347584,-0.0445226468,-0.0438105352,-0.0430984236,-0.0423863083,-0.0416741967,-0.0766223744,-0.0906771272,-0.0977959186,-0.100666523,-0.0965854451,-0.0578837395,-0.067115061,-0.0810173303,-0.0727285072,-0.0678999349,-0.0720409453,-0.0761819556,-0.080322966,-0.0844639763,-0.0886049792,-0.0927459896,-0.0968869999,-0.0902573764,-0.0886466652,-0.0945407897,-0.0935074389,-0.0995329991,-0.0596445203,-0.0549640805,-0.0622661486,-0.0716857165,-0.0944774598,-0.0944774598,-0.234639153,-0.201387271,-0.168135405,-0.134883523,-0.101631649,-0.101026639,-0.101026639,-0.0893987715,-0.0909582749,-0.0865828693,-0.100220144,-0.0662653297,-0.0484120026,-0.0650076047,-0.073898375,-0.0575269759,-0.351688653,-0.351688653,-0.271686077,-0.191683516,-0.111680947,-0.0911371484,-0.091582343,-0.101919994,-0.0991228521,-0.089226298,-0.100655913,-0.0985596105,-0.0532918349,-0.0719434842,-0.0638900325,-0.0814213231,-0.0624790005,-0.0604689792,-0.0521479174,-0.0594819486,-0.0668159798,-0.0741500109,-0.0814840496,-0.0733770207,-0.0969229117,-0.118165977,-0.136051089,-0.124420553,-0.122545652,-0.0481205061,-0.0534533113,-0.0533636957,-0.0652711093,-0.0645473972,-0.0521479174,-0.0509411916,-0.0585769042,-0.0662126169,-0.0738483295,-0.0814840496,-0.0826169103,-0.11499954,-0.106683239,-0.112214953,-0.121903986,-0.113337442,-0.0510534644,-0.0440812483,-0.0571319684,-0.0628276095,-0.0580551326,-0.0580551326,-0.123533398,-0.113234475,-0.102935553,-0.0926366299,-0.0823377073,-0.0865773931,-0.0752135292,-0.109599821,-0.0837997198,-0.0907181576,-0.10591796,-0.0628357977,-0.0476979986,-0.0622042641,-0.0889453217,-0.0759529248,-0.123533398,-0.123533398,-0.113676861,-0.103820316,-0.0939637795,-0.0841072425,-0.0841072425,-0.0917481259,-0.0876499414,-0.0808077827,-0.0886744335,-0.107953794,-0.0565440729,-0.0572230294,-0.0652157143,-0.0777135715,-0.0604061186,-0.0758906975,-0.123533398,-0.115743779,-0.107954159,-0.10016454,-0.0923749208,-0.0845853016,-0.0990928262,-0.102353543,-0.0895834491,-0.0965159982,-0.10778264,-0.0462380499,-0.0577360988,-0.0647877082,-0.0546824932,-0.0541584268,-0.0608281493,-0.0674978718,-0.0741675869,-0.0808373094,-0.0875070319,-0.0941767544,-0.100846477,-0.100846477,-0.120856345,-0.114406466,-0.0973041654,-0.0970875397,-0.0512140691,-0.0561160818,-0.0641116202,-0.0641116202,-0.0491541475,-0.0553394184,-0.0615246892,-0.06770996,-0.0738952309,-0.0800805017,-0.0862657726,-0.0924510434,-0.0986363143,-0.104821585,-0.101269752,-0.0933910757,-0.0986380503,0.990914464,-0.109110638,-0.286220878,-0.41242522,-0.2333498,-0.270938635,0.224044964,0.229047298,0.325744927,-0.223808169,0.144161642,0.183312252,0.139638335,0.237795234,-0.156301588,-0.644441426
0.0493070967,-0.0308297873,0.0343578719,-0.015606368,0.00257596304,-0.99987483,0,0,0,-0.0537375137,0.0505505204,-0.0296961665,0.0603665039,0.0511873364,-0.020355165,0.0327990502,-0.0611034036,0.0231286883,-0.00137983263,-0.0617471337,0.016787231,0,0,0,0,0.000305233552,-0.0347691104,0.021528732,0.00645845616,-0.0563369766,0.036430791,-0.00276306714,0.0531894378,-0.0250564404,0.0174828898,0.0689253807,-0.073939614,0.0929165781,0.128112093,-0.136371255,-0.186577961,0.990914464,-0.109110638,-0.286220878,-0.41242522,-0.2333498,-0.270938635,0.224044964,0.229047298,0.325744927,-0.223808169,0.144161642,0.183312252,0.139638335,0.237795234,-0.156301588,-0.644441426,-0.0664235651,-0.0771319345,-0.0811805129,-0.0760787427,-0.0466589853,-0.0459468737,-0.0452347584,-0.0445226468,-0.0438105352,-0.0430984236,-0.0423863083,-0.0416741967,-0.0766223744,-0.0906771272,-0.0977959186,-0.100666523,-0.0965854451,-0.0578837395,-0.067115061,-0.0810173303,-0.0727285072,-0.0678999349,-0.0720409453,-0.0761819556,-0.080322966,-0.0844639763,-0.0886049792,-0.0927459896,-0.0968869999,-0.0902573764,-0.0886466652,-0.0945407897,-0.0935074389,-0.0995329991,-0.0596445203,-0.0549640805,-0.0622661486,-0.0716857165,-0.0944774598,-0.0944774598,-0.234639153,-0.201387271,-0.168135405,-0.134883523,-0.101631649,-0.101026639,-0.101026639,-0.0893987715,-0.0909582749,-0.0865828693,-0.100220144,-0.0662653297,-0.0484120026,-0.0650076047,-0.073898375,-0.0575269759,-0.351688653,-0.351688653,-0.271686077,-0.191683516,-0.111680947,-0.0911371484,-0.091582343,-0.101919994,-0.0991228521,-0.089226298,-0.100655913,-0.0985596105,-0.0532918349,-0.0719434842,-0.0638900325,-0.0814213231,-0.0624790005,-0.0604689792,-0.0521479174,-0.0594819486,-0.0668159798,-0.0741500109,-0.0814840496,-0.0733770207,-0.0969229117,-0.118165977,-0.136051089,-0.124420553,-0.122545652,-0.0481205061,-0.0534533113,-0.0533636957,-0.0652711093,-0.0645473972,-0.0521479174,-0.0509411916,-0.0585769042,-0.0662126169,-0.0738483295,-0.0814840496,-0.0826169103,-0.11499954,-0.106683239,-0.112214953,-0.121903986,-0.113337442,-0.0510534644,-0.0440812483,-0.0571319684,-0.0628276095,-0.0580551326,-0.0580551326,-0.123533398,-0.113234475,-0.102935553,-0.0926366299,-0.0823377073,-0.0865773931,-0.0752135292,-0.109599821,-0.0837997198,-0.0907181576,-0.10591796,-0.0628357977,-0.0476979986,-0.0622042641,-0.0889453217,-0.0759529248,-0.123533398,-0.123533398,-0.113676861,-0.103820316,-0.0939637795,-0.0841072425,-0.0841072425,-0.0917481259,-0.0876499414,-0.0808077827,-0.0886744335,-0.107953794,-0.0565440729,-0.0572230294,-0.0652157143,-0.0777135715,-0.0604061186,-0.0758906975,-0.123533398,-0.115743779,-0.107954159,-0.10016454,-0.0923749208,-0.0845853016,-0.0990928262,-0.102353543,-0.0895834491,-0.0965159982,-0.10778264,-0.0462380499,-0.0577360988,-0.0647877082,-0.0546824932,-0.0541584268,-0.0608281493,-0.0674978718,-0.0741675869,-0.0808373094,-0.0875070319,-0.0941767544,-0.100846477,-0.100846477,-0.120856345,-0.114406466,-0.0973041654,-0.0970875397,-0.0512140691,-0.0561160818,-0.0641116202,-0.0641116202,-0.0491541475,-0.0553394184,-0.0615246892,-0.06770996,-0.0738952309,-0.0800805017,-0.0862657726,-0.0924510434,-0.0986363143,-0.104821585,-0.101269752,-0.0933910757,-0.0986380503,0.946350336,-0.091838032,-0.256382674,-0.444911003,-0.15518555,-0.258177966,0.241320327,0.182574749,0.30183655,-0.190715507,0.107745968,0.131550416,0.0777044818,0.183128238,-0.08349929,-0.571391046
0.0184934977,0.00821266882,0.0303668566,-0.0164046288,0.000306020986,-0.999865353,0,0,0,-0.0523884818,0.0389907956,-0.0211085677,0.0631537363,0.0351420045,-0.00949424505,0.0312514156,-0.0454624295,0.0124730468,5.83082438e-05,-0.0342860818,-0.00727683306,0,0,0,0,0.00303889276,-0.0263992157,0.0189901348,0.0047892821,-0.0272067972,0.0175809059,-0.00235492853,0.0289684385,-0.0226028897,0.00244040205,0.0603230894,-0.0440848134,0.0844212994,0.108681552,-0.0838294849,-0.181510344,0.946350336,-0.091838032,-0.256382674,-0.444911003,-0.15518555,-0.258177966,0.241320327,0.182574749,0.30183655,-0.190715507,0.107745968,0.131550416,0.0777044818,0.183128238,-0.08349929,-0.571391046,-0.0664235651,-0.0771319345,-0.0811805129,-0.0760787427,-0.0466589853,-0.0459468737,-0.0452347584,-0.0445226468,-0.0438105352,-0.0430984236,-0.0423863083,-0.0416741967,-0.0766223744,-0.0906771272,-0.0977959186,-0.100666523,-0.0965854451,-0.0578837395,-0.067115061,-0.0810173303,-0.0727285072,-0.0678999349,-0.0720409453,-0.0761819556,-0.080322966,-0.0844639763,-0.0886049792,-0.0927459896,-0.0968869999,-0.0902573764,-0.0886466652,-0.0945407897,-0.0935074389,-0.0995329991,-0.0596445203,-0.0549640805,-0.0622661486,-0.0716857165,-0.0944774598,-0.0944774598,-0.234639153,-0.201387271,-0.168135405,-0.134883523,-0.101631649,-0.101026639,-0.101026639,-0.0893987715,-0.0909582749,-0.0865828693,-0.100220144,-0.0662653297,-0.0484120026,-0.0650076047,-0.073898375,-0.0575269759,-0.351688653,-0.351688653,-0.271686077,-0.191683516,-0.111680947,-0.0911371484,-0.091582343,-0.101919994,-0.0991228521,-0.089226298,-0.100655913,-0.0985596105,-0.0532918349,-0.0719434842,-0.0638900325,-0.0814213231,-0.0624790005,-0.0604689792,-0.0521479174,-0.0594819486,-0.0668159798,-0.0741500109,-0.0814840496,-0.0733770207,-0.0969229117,-0.118165977,-0.136051089,-0.124420553,-0.122545652,-0.0481205061,-0.0534533113,-0.0533636957,-0.0652711093,-0.0645473972,-0.0521479174,-0.0509411916,-0.0585769042,-0.0662126169,-0.0738483295,-0.0814840496,-0.0826169103,-0.11499954,-0.106683239,-0.112214953,-0.121903986,-0.113337442,-0.0510534644,-0.0440812483,-0.0571319684,-0.0628276095,-0.0580551326,-0.0580551326,-0.123533398,-0.113234475,-0.102935553,-0.0926366299,-0.0823377073,-0.0865773931,-0.0752135292,-0.109599821,-0.0837997198,-0.0907181576,-0.10591796,-0.0628357977,-0.0476979986,-0.0622042641,-0.0889453217,-0.0759529248,-0.123533398,-0.123533398,-0.113676861,-0.103820316,-0.0939637795,-0.0841072425,-0.0841072425,-0.0917481259,-0.0876499414,-0.0808077827,-0.0886744335,-0.107953794,-0.0565440729,-0.0572230294,-0.0652157143,-0.0777135715,-0.0604061186,-0.0758906975,-0.123533398,-0.115743779,-0.107954159,-0.10016454,-0.0923749208,-0.0845853016,-0.0990928262,-0.102353543,-0.0895834491,-0.0965159982,-0.10778264,-0.0462380499,-0.0577360988,-0.0647877082,-0.0546824932,-0.0541584268,-0.0608281493,-0.0674978718,-0.0741675869,-0.0808373094,-0.0875070319,-0.0941767544,-0.100846477,-0.100846477,-0.120856345,-0.114406466,-0.0973041654,-0.0970875397,-0.0512140691,-0.0561160818,-0.0641116202,-0.0641116202,-0.0491541475,-0.0553394184,-0.0615246892,-0.06770996,-0.0738952309,-0.0800805017,-0.0862657726,-0.0924510434,-0.0986363143,-0.104821585,-0.101269752,-0.0933910757,-0.0986380503,0.883100629,-0.0892680585,-0.246477187,-0.478157222,-0.144650698,-0.262970477,0.269398451,0.192233264,0.29632169,-0.164450318,0.0933593661,0.125206634,0.0727582946,0.18647328,-0.101430006,-0.508988678
0.00491034472,-0.00830685254,0.0320145153,-0.0166258458,-0.000546432158,-0.999861538,0,0,0,-0.0505052134,0.0288143754,-0.013733089,0.0653656647,0.0260820985,-0.00772041082,0.0310253948,-0.036477387,0.00798076391,0.000373318791,-0.0180080533,-0.0160356164,0,0,0,0,0.0119657433,-0.0219154693,0.0133060655,0.000956601871,-0.0165130068,-0.00196388923,-0.000773790933,0.0173213053,-0.00992489699,0.000159241201,0.0276356973,-0.00774201751,0.0740016028,0.0871599242,-0.0748781338,-0.163112789,0.883100629,-0.0892680585,-0.246477187,-0.478157222,-0.144650698,-0.262970477,0.269398451,0.192233264,0.29632169,-0.164450318,0.0933593661,0.125206634,0.0727582946,0.18647328,-0.101430006,-0.508988678,-0.0664235651,-0.0771319345,-0.0811805129,-0.0760787427,-0.0466589853,-0.0459468737,-0.0452347584,-0.0445226468,-0.0438105352,-0.0430984236,-0.0423863083,-0.0416741967,-0.0766223744,-0.0906771272,-0.0977959186,-0.100666523,-0.0965854451,-0.0578837395,-0.067115061,-0.0810173303,-0.0727285072,-0.0678999349,-0.0720409453,-0.0761819556,-0.080322966,-0.0844639763,-0.0886049792,-0.0927459896,-0.0968869999,-0.0902573764,-0.0886466652,-0.0945407897,-0.0935074389,-0.0995329991,-0.0596445203,-0.0549640805,-0.0622661486,-0.0716857165,-0.0944774598,-0.0944774598,-0.234639153,-0.201387271,-0.168135405,-0.134883523,-0.101631649,-0.101026639,-0.101026639,-0.0893987715,-0.0909582749,-0.0865828693,-0.100220144,-0.0662653297,-0.0484120026,-0.0650076047,-0.073898375,-0.0575269759,-0.351688653,-0.351688653,-0.271686077,-0.191683516,-0.111680947,-0.0911371484,-0.091582343,-0.101919994,-0.0991228521,-0.089226298,-0.100655913,-0.0985596105,-0.0532918349,-0.0719434842,-0.0638900325,-0.0814213231,-0.0624790005,-0.0604689792,-0.0521479174,-0.0594819486,-0.0668159798,-0.0741500109,-0.0814840496,-0.0733770207,-0.0969229117,-0.118165977,-0.136051089,-0.124420553,-0.122545652,-0.0481205061,-0.0534533113,-0.0533636957,-0.0652711093,-0.0645473972,-0.0521479174,-0.0509411916,-0.0585769042,-0.0662126169,-0.0738483295,-0.0814840496,-0.0826169103,-0.11499954,-0.106683239,-0.112214953,-0.121903986,-0.113337442,-0.0510534644,-0.0440812483,-0.0571319684,-0.0628276095,-0.0580551326,-0.0580551326,-0.123533398,-0.113234475,-0.102935553,-0.0926366299,-0.0823377073,-0.0865773931,-0.0752135292,-0.109599821,-0.0837997198,-0.0907181576,-0.10591796,-0.0628357977,-0.0476979986,-0.0622042641,-0.0889453217,-0.0759529248,-0.123533398,-0.123533398,-0.113676861,-0.103820316,-0.0939637795,-0.0841072425,-0.0841072425,-0.0917481259,-0.0876499414,-0.0808077827,-0.0886744335,-0.107953794,-0.0565440729,-0.0572230294,-0.0652157143,-0.0777135715,-0.0604061186,-0.0758906975,-0.123533398,-0.115743779,-0.107954159,-0.10016454,-0.0923749208,-0.0845853016,-0.0990928262,-0.102353543,-0.0895834491,-0.0965159982,-0.10778264,-0.0462380499,-0.0577360988,-0.0647877082,-0.0546824932,-0.0546824932,-0.0612773485,-0.0678722039,-0.0744670555,-0.0810619146,-0.0876567662,-0.0942516178,-0.100846477,-0.100846477,-0.120856345,-0.114406466,-0.0973041654,-0.0970875397,-0.0512140691,-0.0561160818,-0.0641116202,-0.0641116202,-0.0491541475,-0.0553394184,-0.0615246892,-0.06770996,-0.0738952309,-0.0800805017,-0.0862657726,-0.0924510434,-0.0986363143,-0.104821585,-0.101269752,-0.0933910757,-0.0986380503,0.86987704,-0.0781828612,-0.237797052,-0.477675855,-0.122734718,-0.268163711,0.262662828,0.195111066,0.286261678,-0.164171532,0.0853417367,0.113502607,0.0750172585,0.209741533,-0.111125059,-0.474341184
0.00662597874,0.0019215697,0.0401659496,-0.0171196572,-0.000650292262,-0.999853194,0,0,0,-0.0465401337,0.0230277181,-0.0124661326,0.0666051432,0.0197749734,-0.0101720691,0.0310733169,-0.029923737,0.00670689344,0.000386968255,-0.00983148813,-0.0156660676,0,0,0,0,0.00634596217,-0.0110825235,-0.00023917912,0.00289988262,-0.0145609127,-0.00986873172,0.000640098879,0.0145224622,0.00079489965,-7.91647835e-05,0.0174991582,0.00247237738,0.0666102022,0.0797336325,-0.0759201869,-0.137266263,0.86987704,-0.0781828612,-0.237797052,-0.477675855,-0.122734718,-0.268163711,0.262662828,0.195111066,0.286261678,-0.164171532,0.0853417367,0.113502607,0.0750172585,0.209741533,-0.111125059,-0.474341184,-0.0664235651,-0.0771319345,-0.0811805129,-0.0760787427,-0.0466589853,-0.0459468737,-0.0452347584,-0.0445226468,-0.0438105352,-0.0430984236,-0.0423863083,-0.0416741967,-0.0766223744,-0.0906771272,-0.0977959186,-0.100666523,-0.0965854451,-0.0578837395,-0.067115061,-0.0810173303,-0.0727285072,-0.0678999349,-0.0720409453,-0.0761819556,-0.080322966,-0.0844639763,-0.0886049792,-0.0927459896,-0.0968869999,-0.0902573764,-0.0886466652,-0.0945407897,-0.0935074389,-0.0995329991,-0.0596445203,-0.0549640805,-0.0622661486,-0.0716857165,-0.0944774598,-0.0944774598,-0.234639153,-0.201387271,-0.168135405,-0.134883523,-0.101631649,-0.101026639,-0.101026639,-0.0893987715,-0.0909582749,-0.0865828693,-0.100220144,-0.0662653297,-0.0484120026,-0.0650076047,-0.073898375,-0.0575269759,-0.351688653,-0.351688653,-0.271686077,-0.191683516,-0.111680947,-0.0911371484,-0.091582343,-0.101919994,-0.0991228521,-0.089226298,-0.100655913,-0.0985596105,-0.0532918349,-0.0719434842,-0.0638900325,-0.0814213231,-0.0624790005,-0.0604689792,-0.0521479174,-0.0594819486,-0.0668159798,-0.0741500109,-0.0814840496,-0.0733770207,-0.0969229117,-0.118165977,-0.136051089,-0.124420553,-0.122545652,-0.0481205061,-0.0534533113,-0.0533636957,-0.0652711093,-0.0645473972,-0.0521479174,-0.0509411916,-0.0585769042,-0.0662126169,-0.0738483295,-0.0814840496,-0.0826169103,-0.11499954,-0.106683239,-0.112214953,-0.121903986,-0.113337442,-0.0510534644,-0.0440812483,-0.0571319684,-0.0628276095,-0.0580551326,-0.0580551326,-0.123533398,-0.113234475,-0.102935553,-0.0926366299,-0.0823377073,-0.0865773931,-0.0752135292,-0.109599821,-0.0837997198,-0.0907181576,-0.10591796,-0.0628357977,-0.0476979986,-0.0622042641,-0.0889453217,-0.0759529248,-0.123533398,-0.123533398,-0.113676861,-0.103820316,-0.0939637795,-0.0841072425,-0.0841072425,-0.0917481259,-0.0876499414,-0.0808077827,-0.0886744335,-0.107953794,-0.0565440729,-0.0572230294,-0.0652157143,-0.0777135715,-0.0604061186,-0.0758906975,-0.123533398,-0.115743779,-0.107954159,-0.10016454,-0.0923749208,-0.0845853016,-0.0990928262,-0.102353543,-0.0895834491,-0.0965159982,-0.10778264,-0.0462380499,-0.0577360988,-0.0647877082,-0.0546824932,-0.0546824932,-0.0612773485,-0.0678722039,-0.0744670555,-0.0810619146,-0.0876567662,-0.0942516178,-0.100846477,-0.100846477,-0.120856345,-0.114406466,-0.0973041654,-0.0970875397,-0.0512140691,-0.0561160818,-0.0641116202,-0.0641116202,-0.0491541475,-0.0553394184,-0.0615246892,-0.06770996,-0.0738952309,-0.0800805017,-0.0862657726,-0.0924510434,-0.0986363143,-0.104821585,-0.101269752,-0.0933910757,-0.0986380503,0.856778264,-0.0798988193,-0.23455596,-0.498546422,-0.0911964029,-0.265481204,0.283992708,0.173328385,0.2725178,-0.169375017,0.0790066347,0.106672421,0.059672948,0.199326903,-0.11472144,-0.42682451
